Date,Open,High,Low,Close,Volume
1996-02-19,5.18214133397808,5.253619425287237,5.109546919556742,5.1397013664245605,518231701
1996-02-20,5.137468189998689,5.158687875727302,4.802415527621485,4.868309020996094,639131752
1996-02-21,4.868309020996094,4.868309020996094,4.868309020996094,4.868309020996094,0
1996-02-22,4.981109030200618,5.159803314527847,4.937552154828151,5.125181198120117,613558303
1996-02-23,5.115130666692039,5.126298670418455,4.985576930975463,5.070457458496094,546094871
1996-02-26,5.1262986697686515,5.232398881672136,5.049237176814615,5.081625461578369,544960514
1996-02-27,5.11066175568829,5.137466628775339,4.937552071537312,5.023548603057861,542491536
1996-02-28,5.120714542180252,5.177672665762072,5.0369509461883055,5.04811954498291,427826248
1996-02-29,5.003447314305566,5.021316539930373,4.701900440144739,4.732055187225342,697898447
1996-03-01,4.768910660435238,4.829219853792764,4.658343358462556,4.758858680725098,723172202
1996-03-04,4.780077354000777,4.802414251890117,4.654991322465488,4.709716796875,673407539
1996-03-05,4.709716796875,4.709716796875,4.709716796875,4.709716796875,0
1996-03-06,4.791246497395406,4.909631622198482,4.748806535736849,4.8772430419921875,543855566
1996-03-07,4.9453726875749755,5.0313692673796355,4.897348108243613,4.920801639556885,854410306
1996-03-08,4.858257503303547,4.914099313828728,4.796831690719397,4.895113468170166,646827174
1996-03-11,4.824751810046996,4.925267721358448,4.805765965133308,4.9107489585876465,631091821
1996-03-12,4.9029311074935595,5.31616186062041,4.880594205211206,5.163154602050781,803011329
1996-03-13,5.025783701333317,5.098378709469412,4.9643569953521585,5.074923992156982,577715422
1996-03-14,5.07045755384676,5.124065524019027,5.03695175210201,5.073807716369629,597611484
1996-03-15,5.047004122289597,5.062639805403858,4.8694258160264825,4.907398700714111,622444100
1996-03-18,4.857139686651619,4.86942460748734,4.66615988248234,4.6840291023254395,667319823
1996-03-19,4.668395501247646,4.7532757503190775,4.299838165790955,4.395886421203613,1037292464
1996-03-20,4.395886421203613,4.395886421203613,4.395886421203613,4.395886421203613,0
1996-03-21,4.579047984573205,4.759975575016187,4.579047984573205,4.710834980010986,670459612
1996-03-22,4.622604181350937,4.622604181350937,4.433857869821974,4.51985502243042,674824785
1996-03-25,4.577932268205161,4.603619343144681,4.428275112542775,4.493052005767822,457166882
1996-03-26,4.467363382088789,4.556710697462178,4.322173957316708,4.464012622833252,532380354
1996-03-27,4.623720336007891,4.689613817183525,4.602500355885182,4.622603416442871,377229724
1996-03-28,4.634888269184416,4.706366347118218,4.619252588797662,4.682912826538086,359409115
1996-03-29,4.677329421326121,4.707484168562052,4.605851623490902,4.620370388031006,325958187
1996-04-01,4.640473078253945,4.679562880159014,4.601383872993998,4.663926601409912,247509698
1996-04-02,4.673978293071562,4.735404396366502,4.6293047905227445,4.676211833953857,367425238
1996-04-03,4.781194818539639,4.833686758305635,4.70413303410064,4.715301036834717,297032084
1996-04-04,4.668394052877457,4.675095272254835,4.610318409327098,4.659459590911865,241840713
1996-04-05,4.659459590911865,4.659459590911865,4.659459590911865,4.659459590911865,0
1996-04-08,4.718653754511927,4.762210653862984,4.688499299308685,4.737639904022217,228109392
1996-04-09,4.796832060450965,4.851556955453421,4.718652744051077,4.743223190307617,320184170
1996-04-10,4.802414352121698,4.823634330978828,4.722001816364285,4.740988254547119,285103129
1996-04-11,4.696315479890616,4.7242366817185,4.665044115696266,4.691847801208496,216484333
1996-04-12,4.691848198645652,4.8582576090709475,4.670628214720885,4.820285320281982,341108156
1996-04-15,4.914099532452122,5.042536657006332,4.904048149305252,4.9442548751831055,476612002
1996-04-16,4.958774114795482,5.0201999360041265,4.91410000379319,4.955423355102539,388937409
1996-04-17,5.0927949471293985,5.221231188806444,5.044770374842221,5.166506290435791,410008440
1996-04-18,5.3273315077138035,5.478104956520054,5.286008454113626,5.450184345245361,686239778
1996-04-19,5.494856907218343,5.595371920219828,5.4401308271104565,5.484804630279541,657928468
1996-04-22,5.539531292669979,5.550699298355196,5.282658212231311,5.3105788230896,577856867
1996-04-23,5.261436961579917,5.332915048740624,5.193309633496794,5.274839401245117,570256675
1996-04-24,5.5194262792527855,5.765131877263723,5.499322920391507,5.7025885581970215,534899747
1996-04-25,5.740562095783973,5.863414921661132,5.316162400900474,5.412210941314697,620220200
1996-04-26,5.405507737838386,5.527243605968285,5.271486948936484,5.460233211517334,632532875
1996-04-29,5.405510349700939,5.433431559761621,5.31057930945616,5.415562629699707,421084526
1996-04-30,5.405508964412696,5.584204185689984,5.372004356229637,5.464702129364014,429361131
1996-05-01,5.963929247567784,6.028705809197723,5.9025028479888375,5.942708969116211,495470338
1996-05-02,5.8969186524523245,5.9773314968379365,5.80757164422453,5.947176456451416,506967956
1996-05-03,5.895801786082053,5.930424505347604,5.785235093601116,5.812039375305176,493527926
1996-05-06,5.673551740148018,5.704823108527892,5.456884807838544,5.485922336578369,591063023
1996-05-07,5.478104363109472,5.594255668573679,5.456884676973498,5.552933216094971,548608662
1996-05-08,5.450181678516442,5.662381442260879,5.383170692967444,5.583085536956787,785659868
1996-05-09,5.478102104247099,5.593136442484351,5.416675717464079,5.446830749511719,609397594
1996-05-10,5.316160759348979,5.420027109703522,5.2837724814908995,5.389872074127197,606288615
1996-05-13,5.461351839542895,5.537297016789497,5.430080471454646,5.503791809082031,398370778
1996-05-14,5.49485694387332,5.693654325172926,5.466935742125746,5.656798362731934,651015892
1996-05-15,5.567452124676851,5.718225561065577,5.45130081619675,5.669084072113037,917242481
1996-05-16,5.73497736952578,5.818740983481309,5.663500469833889,5.701472759246826,688543503
1996-05-17,5.584203648810937,5.651214052024803,5.557399368196373,5.58867073059082,565289312
1996-05-20,5.517194073158357,5.526128834703397,5.396575090622906,5.413327693939209,326115037
1996-05-21,5.380938672970133,5.450182916336051,5.349666713506273,5.394340515136719,456241191
1996-05-22,5.450182268514906,5.47698594966213,5.406625391683129,5.423377990722656,319336904
1996-05-23,5.387639785362591,5.409976388648414,5.35190074278918,5.378705024719238,294687746
1996-05-24,5.675303521839176,5.691645315149324,5.64495403169907,5.674136161804199,236779521
1996-05-27,5.626277979791609,5.626277979791609,5.497877719259105,5.507215976715088,385864842
1996-05-28,5.39282118686138,5.39282118686138,5.265587700706319,5.3286213874816895,545547298
1996-05-29,5.440680456925356,5.707987201604125,5.440680456925356,5.632114410400391,514643772
1996-05-30,5.6729694574586,5.689311250861215,5.49320785926053,5.529394149780273,528103408
1996-05-31,5.608767240984225,5.614604039989421,5.511883860573615,5.56441068649292,445949352
1996-06-03,5.672970374456319,5.754679354677108,5.6379514383175815,5.734836101531982,488962489
1996-06-04,5.835220991287009,5.87023867660353,5.550405079601031,5.653125286102295,719201952
1996-06-05,5.7196603734446,5.7196603734446,5.566746802183001,5.616939544677734,333800656
1996-06-06,5.695145957364046,5.813041197372938,5.672968614229489,5.709153652191162,331038987
1996-06-07,5.62861106499988,5.731331243586737,5.620440170048182,5.704484462738037,223961286
1996-06-10,5.684642138271865,5.7079874696794795,5.626277874368127,5.653125286102295,181533533
1996-06-11,5.626279051763492,5.661297367997998,5.577253658471158,5.60876989364624,245694726
1996-06-12,5.696314129871816,5.753510400177564,5.651957571361571,5.693978786468506,200355457
1996-06-13,5.684641426239716,5.7161576508719065,5.653124578017801,5.6718010902404785,116946606
1996-06-14,5.69631461982577,5.743005902165663,5.677637483300066,5.731332302093506,122670207
1996-06-17,5.748841955540255,5.748841955540255,5.639118211975687,5.653125286102295,107843741
1996-06-18,5.626275967509599,5.626275967509599,5.441846228203946,5.508381366729736,191150360
1996-06-19,5.509548392567006,5.53289434087963,5.300605959065719,5.3437957763671875,239238694
1996-06-20,5.299440352073075,5.3753131412818425,5.2410760924450175,5.351967811584473,284643785
1996-06-21,5.320450983000851,5.355468661787778,5.173373302352488,5.2037224769592285,353062318
1996-06-24,5.161701657993866,5.2060585364632495,5.079992061785131,5.159367561340332,307595608
1996-06-25,5.182711843331996,5.206057482062635,4.94925607961529,5.050808906555176,349199902
1996-06-26,5.08232602286531,5.08232602286531,4.929413396797816,4.953926086425781,296123198
1996-06-27,4.908401884737556,5.089329582004184,4.847703220536292,5.042638301849365,538798574
1996-06-28,5.089329653109369,5.176875726674081,4.938751129942147,4.98660945892334,759474427
1996-07-01,4.927077859014324,5.0823255009724875,4.820855279482939,4.873383045196533,553501802
1996-07-02,4.8768855381511775,4.923576508326061,4.739146724032708,4.770663261413574,568077589
1996-07-03,4.7041270541929325,4.714632980029203,4.400635348264771,4.4508280754089355,645479950
1996-07-04,4.3714552072755195,4.571059781984245,4.30025090797539,4.434488296508789,806775714
1996-07-05,4.476508548598284,4.517363651795109,4.308421190449164,4.3679518699646,595286753
1996-07-08,4.457832405736559,4.832528757345678,4.3551122136443245,4.401803493499756,347866683
1996-07-09,4.366785494488423,4.832529439906396,4.015434733181201,4.185857772827148,541834730
1996-07-10,4.03878001073817,4.201032138513862,4.017769401430196,4.11465311050415,479966058
1996-07-11,4.16718031461773,4.260562249769705,4.098311067289307,4.125158786773682,458245222
1996-07-12,4.0971426914074645,4.1076479928148135,3.9348912373649294,3.9710772037506104,688976239
1996-07-15,3.9453973539674707,4.388962930676584,3.8776951575763845,4.19169282913208,1448889005
1996-07-16,4.669110692312159,5.069486847966633,4.669110692312159,5.062483310699463,858611628
1996-07-17,4.879220524745755,5.346131529022733,4.79984595957768,5.1523637771606445,1115459465
1996-07-18,5.228236530515593,5.410331604034836,5.228236530515593,5.400993347167969,848594275
1996-07-19,5.4500183265482,5.671801131311322,5.4500183265482,5.668299674987793,393554662
1996-07-22,5.486205248464511,5.7826941706001564,5.238742338400212,5.584256649017334,405630663
1996-07-23,5.789696793077989,5.864402847817471,5.517720608183116,5.632114410400391,488003187
1996-07-24,5.4873715921629245,5.4873715921629245,5.069486324680837,5.083493709564209,447774126
1996-07-25,5.037970966215661,5.112676096410127,4.83019550081067,4.854708194732666,593621628
1996-07-26,4.832528671306225,4.935248861569605,4.725139041345581,4.857041358947754,534079089
1996-07-29,4.922409548479199,5.095166359483628,4.893227418775572,4.953926086425781,442365624
1996-07-30,4.881553840878167,4.902565071451027,4.706462019608419,4.823190212249756,411938248
1996-07-31,4.855874708067061,5.0601486938816755,4.617750085658151,4.991279125213623,419615464
1996-08-01,5.088162113951756,5.136020441247533,4.869881708993579,4.900230884552002,573738171
1996-08-02,4.8838897308607985,4.936416569346197,4.797510697226014,4.833696365356445,363985756
1996-08-05,4.8231897560379355,4.853539239151432,4.740313136845199,4.758989334106445,229500029
1996-08-06,4.739146267048509,4.890892451125395,4.695956757442426,4.808015823364258,330688876
1996-08-07,4.826693092061368,4.937584822669338,4.797510959229299,4.915406227111816,305888471
1996-08-08,4.946921331818496,4.977270504186117,4.79750956600086,4.819687843322754,287014731
1996-08-09,4.8278594792858165,4.888557833336254,4.785837949598032,4.858208656311035,237997904
1996-08-12,4.879219638535502,4.915405301830488,4.834863079360005,4.857041358947754,193398067
1996-08-13,4.8442018624348915,4.924744410651013,4.827860067843308,4.885056972503662,196437024
1996-08-14,4.801012347177979,4.890892829408399,4.801012347177979,4.818521499633789,172025941
1996-08-15,4.818521499633789,4.818521499633789,4.818521499633789,4.818521499633789,0
1996-08-16,4.820855595995428,4.853540116340275,4.77533198668724,4.818521499633789,151178980
1996-08-19,4.797511083469541,4.809184061622625,4.578063272243454,4.604910373687744,224927590
1996-08-20,4.558218864540286,4.750819876815935,4.53253912451041,4.6551032066345215,352114219
1996-08-21,4.781167186453117,4.888556480407715,4.750818017827158,4.888556480407715,308818193
1996-08-22,5.04263834080796,5.076489908925309,4.894394538504398,4.923576354980469,469709230
1996-08-23,4.925910671319046,5.036802382528391,4.902565343291153,4.983107566833496,350177410
1996-08-26,4.937584748452863,4.981940691721556,4.865213097532535,4.885056972503662,279394933
1996-08-27,4.879219012624049,4.908401136219329,4.809182414867077,4.845368385314941,301803385
1996-08-28,4.8558744896366886,4.99011122885525,4.8558744896366886,4.980772972106934,171898501
1996-08-29,4.994778769683843,5.006451742077855,4.923574822900474,4.934080123901367,174203626
1996-08-30,4.928245292584863,4.953925965193039,4.9048996517522525,4.938751220703125,122273882
1996-09-02,4.9515911979734755,4.9831080486275505,4.928245555893542,4.9655985832214355,118106171
1996-09-03,4.983108099999511,5.0169590475182275,4.81151801868665,4.840700149536133,276108098
1996-09-04,4.815019623443241,4.858208511830817,4.788171903579333,4.846536159515381,135678901
1996-09-05,4.866379397654329,4.931747189560125,4.866379397654329,4.918907165527344,143526971
1996-09-06,4.938750581159443,4.945754428399698,4.8582080527680755,4.878052234649658,111851802
1996-09-09,4.876885817184354,4.87922022551897,4.820855963820004,4.840700149536133,108053807
1996-09-10,4.83603069983955,4.83603069983955,4.768329116729128,4.797510623931885,144573101
1996-09-11,4.78817298522689,4.853541103831649,4.718136672949072,4.746151447296143,124726054
1996-09-12,4.7158019669560405,4.743816115946782,4.634092057698622,4.711132526397705,271684106
1996-09-13,4.737979800256699,4.747317745101008,4.658604618823594,4.6702775955200195,181943862
1996-09-16,4.64693175674849,4.64693175674849,4.468337839948066,4.503356456756592,209209043
1996-09-17,4.506857063070617,4.622417572537896,4.50102119966048,4.5710577964782715,177238381
1996-09-18,4.552382198792186,4.844201638464931,4.546546333814148,4.794009208679199,203848156
1996-09-19,4.8080159076095494,4.845368930237987,4.5990725152304375,4.621251106262207,245822166
1996-09-20,4.613080671100894,4.691288180294204,4.575727644742968,4.595571517944336,159067662
1996-09-23,4.576896856776478,4.599074522101244,4.4858492920820465,4.536041736602783,163084127
1996-09-24,4.552380975720104,4.62008316481488,4.540708625310216,4.5710577964782715,132116180
1996-09-25,4.620083914748287,4.692455554626096,4.587400330552006,4.6037421226501465,148154028
1996-09-26,4.58039793565877,4.596739731828473,4.4940195138532655,4.531372547149658,131553203
1996-09-27,4.5278688870000385,4.5278688870000385,4.369119163524333,4.392465114593506,258151647
1996-09-30,4.365616699141311,4.480010157439049,4.328263994056065,4.460165977478027,248744886
1996-10-01,4.4823441054726105,4.502188284779165,4.4018025229169995,4.448493480682373,186225010
1996-10-02,4.448493480682373,4.448493480682373,4.448493480682373,4.448493480682373,0
1996-10-03,4.494017683996232,4.550046587537313,4.395966323312318,4.42864990234375,152664847
1996-10-04,4.453164163460974,4.4881827862149875,4.348109542378608,4.451996803283691,180091079
1996-10-07,4.462501597607028,4.462501597607028,4.213871091830284,4.365617275238037,272128046
1996-10-08,4.3446064374922715,4.435653962160101,4.238383857687535,4.384293556213379,196707309
1996-10-09,4.435653685987851,4.48234464941932,4.371453572295226,4.441490173339844,175357589
1996-10-10,4.428651051958702,4.575727819368805,4.407639817933068,4.560553073883057,194458201
1996-10-11,4.581562723081287,4.634090166385607,4.508024676608977,4.554715633392334,218296503
1996-10-14,4.511526817507242,4.529035967935755,4.401803099163733,4.4204792976379395,161673883
1996-10-15,4.392464907470044,4.470672405607652,4.336435375853699,4.407639026641846,162204650
1996-10-16,4.483512031702688,4.5045232615571615,4.385461288620895,4.400635719299316,139300441
1996-10-17,4.378457879200234,4.55238172844902,4.338769823398529,4.513861656188965,280674936
1996-10-18,4.540708003413232,4.622416939450027,4.477675261987091,4.5477118492126465,449426646
1996-10-21,4.5477118492126465,4.5477118492126465,4.5477118492126465,4.5477118492126465,0
1996-10-22,4.5815634230505875,4.797509715781015,4.5815634230505875,4.709964275360107,404608341
1996-10-23,4.953925688705659,5.012289008042653,4.8792196422107805,4.984274864196777,321409556
1996-10-24,5.018125589743353,5.157031757799595,4.869881789290283,4.918907165527344,664698198
1996-10-25,4.901398755103769,5.02513019795426,4.892060809499213,4.994781017303467,307185279
1996-10-28,5.019293135934611,5.042638464972353,4.914238531675035,4.938751220703125,198911602
1996-10-29,4.915406495133126,5.042639403926095,4.810351559517154,4.8617119789123535,255387177
1996-10-30,4.8617119789123535,4.8617119789123535,4.8617119789123535,4.8617119789123535,0
1996-10-31,4.775331920019516,4.775331920019516,4.659771390706546,4.715801239013672,174959864
1996-11-01,4.749651935254242,5.0426383987263,4.5628877464315165,4.593236923217773,176580174
1996-11-04,4.552382152198284,4.552382152198284,4.3609488212358976,4.4053053855896,219855194
1996-11-05,4.392464977058635,4.450828605724716,4.295580655052501,4.322427749633789,171643620
1996-11-06,4.229047361963118,4.324764359014479,4.112319750249563,4.271069526672363,375113658
1996-11-07,4.328264258334278,4.350442535512282,4.272235041387938,4.3305983543396,197698821
1996-11-08,4.353944423837648,4.391297446709084,4.213871211659461,4.369119167327881,156443236
1996-11-11,4.266399277039528,4.341105016223439,4.2208753551730505,4.282741069793701,160514318
1996-11-12,4.282741069793701,4.282741069793701,4.282741069793701,4.282741069793701,0
1996-11-13,4.248889463441435,4.383126176377043,4.248889463441435,4.35861349105835,91577621
1996-11-14,4.342271827491753,4.3656171536776345,4.280406120688986,4.301417350769043,79014267
1996-11-15,4.287409816499398,4.386628547781265,4.2734024331872105,4.356279373168945,89604400
1996-11-18,4.377291039323792,4.487014773360036,4.377291039323792,4.475341796875,160543727
1996-11-19,4.485847631013633,4.504523831767004,4.376122963895298,4.419312477111816,147561641
1996-11-20,4.42398061369089,4.42398061369089,4.251223235310755,4.268732070922852,116320609
1996-11-21,4.261730443211776,4.309589403670709,4.152006382922752,4.194028854370117,209685193
1996-11-22,4.14850516902999,4.218541794091596,4.123991851386534,4.15200662612915,232072639
1996-11-25,4.137997133331709,4.442656796209784,4.056288194726847,4.350441932678223,357273443
1996-11-26,4.426316989308034,4.5442116350209805,4.273403409620846,4.421647548675537,398213928
1996-11-27,4.27223512479842,4.27223512479842,4.137997787517271,4.239551544189453,222453012
1996-11-28,4.248888631893153,4.294412537769628,4.190524705963398,4.217372417449951,130021121
1996-11-29,4.246554997502351,4.2792392058692394,4.209202908233198,4.232548236846924,100735104
1996-12-02,4.208035175497319,4.271068564255093,4.182355437209506,4.222042560577393,73168828
1996-12-03,4.202198892377634,4.351610049640544,4.195195044637359,4.255893707275391,200186004
1996-12-04,4.225545103501309,4.225545103501309,4.134497253124395,4.1963629722595215,134967477
1996-12-05,4.157841323670625,4.316591009971532,4.1263247959793015,4.268732070922852,189137926
1996-12-06,4.289745148781475,4.317760233236991,4.248890661728395,4.275737762451172,111482086
1996-12-09,4.248888827827401,4.308420116087629,4.245386748910207,4.268732070922852,81383813
1996-12-10,4.248890497860757,4.258228755054143,4.168347951619084,4.19519567489624,109884183
1996-12-11,4.212703993838817,4.489348639105519,4.212703993838817,4.4881815910339355,204542775
1996-12-12,4.529037189553704,4.560553419390042,4.372622153347755,4.390130996704102,242914851
1996-12-13,4.367951227361503,4.412308092028277,4.325929705801187,4.391296863555908,126536824
1996-12-16,4.419311023572775,4.575725985231245,4.419311023572775,4.5477118492126465,198617510
1996-12-17,4.540709589279198,4.578062615135771,4.440323799981971,4.4870147705078125,168830135
1996-12-18,4.552381306270035,4.63992768223866,4.520865084849471,4.553549289703369,197738033
1996-12-19,4.540710566971075,4.610747193737346,4.499856075887378,4.555885314941406,133691676
1996-12-20,4.61307993329327,4.797509691950972,4.61307993329327,4.762491703033447,359023994
1996-12-23,4.784670556578954,4.784670556578954,4.659771457592943,4.691287994384766,208125102
1996-12-24,4.678448635712118,4.715801663415237,4.6340917594172195,4.681950092315674,152832900
1996-12-25,4.681950092315674,4.681950092315674,4.681950092315674,4.681950092315674,0
1996-12-26,4.762492100744143,4.920074155314414,4.762492100744143,4.896728515625,144718746
1996-12-27,4.896728515625,4.896728515625,4.896728515625,4.896728515625,0
1996-12-30,4.896728515625,4.896728515625,4.896728515625,4.896728515625,0
1996-12-31,4.920073846851589,4.925910334356739,4.788171536516976,4.824357509613037,104373449
1997-01-01,4.890892976893289,5.147693783390713,4.890892976893289,5.122014045715332,282841417
1997-01-02,5.134853940849799,5.136021300972988,4.986610118026305,5.000617504119873,208595650
1997-01-03,4.962096597138409,5.071820323718056,4.962096597138409,5.0589799880981445,196512647
1997-01-06,5.089330172057327,5.112675503046517,5.007620890005371,5.026297092437744,131549002
1997-01-07,5.021628412838581,5.099835923701904,4.991278922377256,5.061315536499023,192860298
1997-01-08,5.1815451006942395,5.251582029443659,5.1010031782734755,5.144192695617676,270772419
1997-01-09,5.106838721752862,5.1803767817904545,5.074154515924254,5.132518768310547,201638261
1997-01-10,5.217731360192888,5.238742285299828,5.165203891528071,5.196720123291016,203125529
1997-01-13,5.136021102931608,5.206058342493768,5.101003106740313,5.188548564910889,167282648
1997-01-14,5.229403420428709,5.4978772059395,5.173373880924112,5.395156383514404,215142711
1997-01-15,5.486204388372458,5.773355007171631,5.452353441119821,5.773355007171631,367418236
1997-01-16,6.178399243823978,6.178399243823978,5.544568296110052,5.62977933883667,426196135
1997-01-17,5.439512429258201,5.7663507550394835,5.439512429258201,5.688143253326416,364585144
1997-01-20,5.696313680191858,5.707986031159112,5.446516140365903,5.4850358963012695,215271551
1997-01-21,5.451186086344256,5.5328950450689325,5.325119321308334,5.377647399902344,227253722
1997-01-22,5.532893942416,5.754676693876016,5.532893942416,5.745338439941406,292349010
1997-01-23,5.745338439941406,5.745338439941406,5.745338439941406,5.745338439941406,0
1997-01-24,5.883079910940425,6.096691877264745,5.883079910940425,6.048833847045898,520318358
1997-01-27,6.186569607368147,6.420025346630168,6.1515513088378055,6.263610363006592,516657606
1997-01-28,6.39084543219464,6.44687497864454,6.24843746932685,6.425863742828369,335030243
1997-01-29,6.723518860534858,6.723518860534858,6.263611460038693,6.402517318725586,503528474
1997-01-30,6.2799534771398156,6.501736289142514,6.268280500637648,6.395514011383057,592714143
1997-01-31,6.269447496731686,6.373335682365458,6.163225214572603,6.251938343048096,512306436
1997-02-03,6.05817081028347,6.180734883928598,5.8363879929671265,5.907591342926025,386045499
1997-02-04,5.897085600261332,6.25427215905422,5.873740273254572,6.158555507659912,487395396
1997-02-05,6.3383168409151756,6.394347006519579,6.100192222737713,6.141047954559326,367611497
1997-02-06,6.141047257463012,6.310301977188514,6.0593370502746255,6.240265369415283,445404581
1997-02-07,6.268281337302537,6.430532552031591,6.209917694181051,6.388510704040527,454092915
1997-02-10,6.390844807155414,6.408353337170072,6.254273034887,6.365164756774902,322994855
1997-02-11,6.325476190326258,6.465548763626254,6.303297601570931,6.417690753936768,253800477
1997-02-12,6.420026016314439,6.49589879651473,6.340651156459958,6.3931779861450195,251775440
1997-02-13,6.355827347749149,6.418860433851021,6.3173075788351225,6.3698344230651855,202465921
1997-02-14,6.349987805682954,6.42002439233313,6.344151007735756,6.396678447723389,144386842
1997-02-17,6.478389411819104,6.5367530388232815,6.385006860304828,6.423527240753174,233793781
1997-02-18,6.431699025199783,6.431699025199783,6.215751787958411,6.2624430656433105,250776926
1997-02-19,6.305633976755335,6.387344202595013,6.22042291747143,6.3698344230651855,290382791
1997-02-20,6.349991152335933,6.3850088405269645,6.271783630931284,6.3068013191223145,209330882
1997-02-21,6.256607018140948,6.288123865070995,6.1959086677001185,6.216919898986816,200382065
1997-02-24,6.170228603626041,6.174898043744435,5.954282587894306,5.98346471786499,239367535
1997-02-25,5.953114130925458,6.276450350313969,5.907590216108292,6.104860305786133,513271340
1997-02-26,6.067507610641623,6.1982431866035395,6.0324893086921,6.159722805023193,257479435
1997-02-27,6.188905998726274,6.320808333727803,6.184236558413059,6.296295642852783,279361322
1997-02-28,6.799392346488002,6.9803207048730895,6.676828256299971,6.857756614685059,165116166
1997-03-03,7.1694190293537465,7.318830513834595,7.085374718564026,7.125062465667725,335152081
1997-03-04,7.155411505138983,7.235953737743702,7.060862198859435,7.1880950927734375,292860171
1997-03-05,7.423885615690526,7.4694095405298535,6.961644077637637,7.095880508422852,627047348
1997-03-06,6.9826531567372525,7.073700994578603,6.921954806039586,7.02000617980957,417566619
1997-03-07,7.02000617980957,7.02000617980957,7.02000617980957,7.02000617980957,0
1997-03-10,6.87292847078412,6.87292847078412,6.64414217181274,6.681495189666748,383942037
1997-03-11,6.630135123318053,6.7001723504025135,6.256606779209083,6.32547664642334,567678463
1997-03-12,6.557765539079991,6.626634794418516,6.4106887714426515,6.507572174072266,436392744
1997-03-13,6.570603691724691,6.579941945580301,6.382671878521413,6.422358989715576,278082720
1997-03-14,6.349988352635711,6.653480046397723,6.321972967255121,6.551926612854004,679037311
1997-03-17,6.5822769833990336,6.6768262715779825,6.5040694859088255,6.642975330352783,474945478
1997-03-18,6.6418084137220506,6.837911785842172,6.62079780583003,6.730522155761719,463348428
1997-03-19,6.8624249682948415,6.8927738341902725,6.560099304222076,6.591616153717041,355162979
1997-03-20,6.54842532622514,6.722349452726644,6.472552556725648,6.6359710693359375,430199995
1997-03-21,6.723519552384585,6.791220825153637,6.68266444367994,6.736358642578125,297467621
1997-03-24,6.736358642578125,6.736358642578125,6.736358642578125,6.736358642578125,0
